----------------------------798113519267437308992675
Content-Disposition: form-data; name="file"; filename="transactions.csv"
Content-Type: text/csv

Date,Description,Original Description,Amount,Type,Parent Category,Category,Account,Tags,Memo,Pending
12/17/23,Rezened,SQ *REZENED,34.06,Debit,Uncategorized,Beth,Chase Freedom,,,false
12/17/23,Mobile Deposit,Deposit - Mobile Banking,200,Credit,Income,Income,6554 * Member Advantage Checking,,Mobile Banking,false
12/17/23,Mobile Deposit,Deposit - Mobile Banking,150,Credit,Income,Income,6554 * Member Advantage Checking,,Mobile Banking,false
12/17/23,Mobile Deposit,Deposit - Mobile Banking,1605,Credit,Income,Income,6554 * Member Advantage Checking,,Mobile Banking,false
12/16/23,Flyteco Brewing,FLYTECO BREWING,6.4,Debit,Food & Dining,Coffee Shops,Chase Freedom,,,false
12/16/23,Interest Income,Dividend/Interest,1.93,Credit,Income,Interest Income,6554 * Member Advantage Checking,,,false
12/16/23,Interest Income,Dividend/Interest,2.31,Credit,Income,Interest Income,6546 * Member Advantage Savings,,,false
12/15/23,Safeway,SAFEWAY #2246,61.43,Debit,Food & Dining,Groceries,Chase Freedom,,,false
12/15/23,Geode Swimwear,SP GEODE SWIMWEAR,69.97,Debit,Shopping,Clothing,Chase Freedom,,,false
12/15/23,Coral Reef Swim,SP CORAL REEF SWIM,53.17,Debit,Gifts & Donations,Gift,Chase Freedom,,,false
12/15/23,Amazon,AMZN Mktp US*QU03T50U3,20.34,Debit,Shopping,Shopping,Chase Freedom,,,false
12/15/23,Pioneers,PIONEERS USA,25,Debit,Gifts & Donations,Tithe,Chase Freedom,,,false
12/15/23,Sherwin-Williams,SHERWIN WILLIAMS ECOMMER,113.58,Debit,Home,Home Improvement,Chase Freedom,,,false
12/15/23,Pioneers,PIONEERS USA,25,Debit,Gifts & Donations,Tithe,Chase Freedom,,,false
12/15/23,Redemptiondenver,External Withdrawal - redemptiondenver  - redemption,435.5,Debit,Shopping,Tithe,1864 * Member Advantage Checking,,redemptiondenver  - redemption ,false
12/15/23,Gusto O Pay,External Deposit - GUSTO dr9o - PAY 992045,4125.9,Credit,Income,Paycheck,6554 * Member Advantage Checking,,GUSTO dr9o - PAY 992045 ,false
12/14/23,Amazon,AMZN Mktp US*5G8DN2763,16.59,Debit,Shopping,Shopping,Chase Freedom,,,false
12/14/23,Strong Towns Member,STRONG TOWNS MEMBER,5.7,Debit,Uncategorized,Kyle,Chase Sapphire Preferred,,,false
12/14/23,US Postal Service,USPS PO 0723780054,19.54,Debit,Business Services,Shipping,Chase Freedom,,,false
12/14/23,Cloudline Apparel,SP CLOUDLINE APPAREL,27.43,Debit,Gifts & Donations,Gift,Chase Freedom,,,false
12/14/23,The Fax,ACE ON THE FAX,15.19,Debit,Home,Home,Chase Sapphire Preferred,,,false
12/14/23,Zelle Transfer,Transfer Withdrawal -  Zelle To Pat Schonberger +1-800-233-2328,579.96,Debit,Transfer,Transfer,6554 * Member Advantage Checking,, Zelle To Pat Schonberger +1-800-233-2328 ,false
12/13/23,The Grateful Gnome,THE GRATEFUL GNOME,15.7,Debit,Food & Dining,Restaurants,Chase Sapphire Preferred,,,false
12/13/23,Safeway,SAFEWAY #2246,149.75,Debit,Food & Dining,Groceries,Chase Freedom,,,false
12/12/23,King Soopers,KING SOOPERS,182.93,Debit,Food & Dining,Groceries,B. BOYD,Business,,false
12/12/23,Wells Fargo Credit Card,External Withdrawal - WF Credit Card  - AUTO PAY,90.49,Debit,Transfer,Credit Card Payment,6554 * Member Advantage Checking,,WF Credit Card  - AUTO PAY ,false
12/12/23,Expensify,"External Deposit - Outer Labs, Inc.  - Expensify",106.99,Credit,Income,Reimbursement,6554 * Member Advantage Checking,,"Outer Labs, Inc.  - Expensify ",false
12/11/23,Comcast,COMCAST CABLE COMM  800-COMCAST         CO,78,Debit,Bills & Utilities,Utilities,Blue Cash Everyday®,,COMCAST CABLE COMM  800-COMCAST         CO,false
12/11/23,King Soopers,KING SOOPERS 0724 FUEL,28.81,Debit,Auto & Transport,Gas,Chase Freedom,,,false
12/11/23,College Invest Colorado 529,External Withdrawal - Colorado 529 ACH  - CONTRIB,50,Debit,Investments,529,6554 * Member Advantage Checking,,Colorado 529 ACH  - CONTRIB ,false
12/9/23,Lowe's,LOWES #00907*,55.97,Debit,Home,Home Improvement,Chase Freedom,,,false
12/9/23,White Pie,WHITE PIE,25.79,Debit,Food & Dining,Restaurants,Chase Freedom,,,false
12/9/23,Amazon,Amazon.com*0K39893L3,7.06,Debit,Shopping,Shopping,Chase Freedom,,,false
12/9/23,Lava Island,SQ *LAVA ISLAND,108,Debit,Kids,Kids Activities,Chase Sapphire Preferred,,,false
12/8/23,Disney+,DisneyPLUS,8.69,Debit,Bills & Utilities,Television,Chase Freedom,,,false
12/8/23,Safeway,SAFEWAY #2246,33.24,Debit,Food & Dining,Groceries,Chase Sapphire Preferred,,,false
12/7/23,Wayfair,WF WAYFAIR3962764933,183.07,Debit,Gifts & Donations,Gift,Chase Freedom,,,false
12/7/23,Amazon,Amazon.com*K30UY0EK3,26.37,Debit,Shopping,Shopping,Chase Freedom,,,false
12/7/23,Crema Coffee Prod,SP CREMA COFFEE PROD,44.99,Debit,Gifts & Donations,Gift,Chase Freedom,,,false
12/7/23,Dairy Queen,DAIRY QUEEN #14704,12.27,Debit,Food & Dining,Fast Food,Chase Sapphire Preferred,,,false
12/7/23,Trader Joe's,TRADER JOE S #300,32.91,Debit,Food & Dining,Groceries,Chase Sapphire Preferred,,,false
12/7/23,7-Eleven,7-ELEVEN 34374,2.38,Debit,Auto & Transport,Gas,Chase Sapphire Preferred,,,false
12/7/23,Provident Funding,"External Withdrawal - PROVIDENT FUNDIN G ASSOCIATES, L.P. - ACH PMT",1882.57,Debit,Home,Mortgage & Rent,6554 * Member Advantage Checking,,"PROVIDENT FUNDIN G ASSOCIATES, L.P. - ACH PMT ",false
12/7/23,Transfer to Venmo,External Withdrawal - VENMO  - PAYMENT,50,Debit,Transfer,Transfer,6554 * Member Advantage Checking,,VENMO  - PAYMENT ,false
12/6/23,The Grateful Gnome,THE GRATEFUL GNOME,16.26,Debit,Food & Dining,Restaurants,Chase Sapphire Preferred,,,false
12/6/23,Target,TARGET        00018069,99.71,Debit,Gifts & Donations,Gift,Chase Freedom,,,false
12/6/23,Xcel Energy,External Withdrawal - XCEL ENERGY-PSCO  - XCELENERGY,153.81,Debit,Bills & Utilities,Utilities,6554 * Member Advantage Checking,,XCEL ENERGY-PSCO  - XCELENERGY ,false
12/5/23,King Soopers,KING SOOPERS,147.94,Debit,Food & Dining,Groceries,B. BOYD,Business,,false
12/5/23,Amazon,AMZN Mktp US*ZP6YT9XC3,78.32,Debit,Shopping,Shopping,Chase Freedom,,,false
12/5/23,Weathervane Cafe Llc,SQ *WEATHERVANE CAFE LLC,5.41,Debit,Food & Dining,Food & Dining,Chase Sapphire Preferred,,,false
12/5/23,Amazon,Amazon.com*BI3707FP3,8.31,Debit,Shopping,Shopping,Chase Freedom,,,false
12/5/23,Amazon,AMZN Mktp US*KY5EB3VH3,12.24,Debit,Shopping,Shopping,Chase Freedom,,,false
12/5/23,Chase Credit Card,External Withdrawal - CHASE CREDIT CRD  - AUTOPAY,616.51,Debit,Transfer,Credit Card Payment,6554 * Member Advantage Checking,,CHASE CREDIT CRD  - AUTOPAY ,false
12/4/23,Amazon,AMZN Mktp US*WH6157513,15.5,Debit,Shopping,Shopping,Chase Freedom,,,false
12/4/23,Safeway,SAFEWAY #2246,19.02,Debit,Food & Dining,Groceries,Chase Sapphire Preferred,,,false
12/4/23,Talulah Jones,TALULAH JONES,22.85,Debit,Shopping,Shopping,Chase Freedom,,,false
12/4/23,Transfer to Checking Account 1864,Withdrawal - Online Banking Transfer To XXXXXX1864 CK,435.5,Debit,Transfer,Transfer,6554 * Member Advantage Checking,,Online Banking Transfer To XXXXXX1864 CK,false
12/4/23,Transfer From Xxxxxx6554,Deposit - Online Banking Transfer from XXXXXX6554 CK,435.5,Credit,Transfer,Transfer,1864 * Member Advantage Checking,,Online Banking Transfer from XXXXXX6554 CK,false
12/4/23,King Soopers,KING SOOPERS 0724 FUEL,28.98,Debit,Auto & Transport,Gas,Chase Freedom,,,false
12/4/23,Dollar Tree,DOLLARTREE,18.9,Debit,Shopping,Shopping,Chase Freedom,,,false
12/4/23,Vanguard,External Withdrawal - VANGUARD BUY INDIVIDUAL BUY - INVESTMENT,342,Debit,Investments,Retirement,6554 * Member Advantage Checking,,VANGUARD BUY INDIVIDUAL BUY - INVESTMENT ,false
12/4/23,Vanguard,External Withdrawal - VANGUARD BUY INDIVIDUAL BUY - INVESTMENT,300,Debit,Investments,Retirement,6554 * Member Advantage Checking,,VANGUARD BUY INDIVIDUAL BUY - INVESTMENT ,false
12/4/23,American Express Credit Card,External Withdrawal - AMEX EPAYMENT AM - ACH PMT,78,Debit,Transfer,Credit Card Payment,6554 * Member Advantage Checking,,AMEX EPAYMENT AM - ACH PMT ,false
12/3/23,King Soopers,KING SOOPERS,173.07,Debit,Food & Dining,Groceries,B. BOYD,Business,,false
12/3/23,Amazon,Amazon.com*TU4CH5TV3,27.4,Debit,Shopping,Shopping,Chase Freedom,,,false
12/3/23,Safeway,SAFEWAY #2246,36.39,Debit,Food & Dining,Groceries,Chase Freedom,,,false
12/3/23,Chco Online Mychart,CHCO ONLINE MYCHART PR,238.42,Debit,Health & Fitness,Doctor,Chase Freedom,,,false
12/3/23,Amazon Prime Membership,Amazon Prime*X42EF2O73,151.25,Debit,Shopping,Shopping,Chase Freedom,,,false
12/2/23,Thai Basil,THAI BASIL,40.51,Debit,Income,Reimbursement,Chase Freedom,,,false
12/2/23,Talulah Jones,TALULAH JONES,6.53,Debit,Shopping,Shopping,Chase Freedom,,,false
12/2/23,Amazon,AMZN Mktp US*B68YG8IG3,26.1,Debit,Shopping,Shopping,Chase Freedom,,,false
12/2/23,Flyteco Brewing,FLYTECO BREWING,6.4,Debit,Food & Dining,Coffee Shops,Chase Freedom,,,false
12/2/23,Amazon,AMZN Mktp US*0B30X6MG3,38.35,Debit,Shopping,Shopping,Chase Freedom,,,false
12/1/23,Spinelli's Market,SQ *SPINELLI'S MARKET,17.98,Debit,Food & Dining,Groceries,Chase Freedom,,,false
12/1/23,Apple,APPLE.COM/BILL,10.87,Debit,Entertainment,Entertainment,Chase Freedom,,,false
12/1/23,Transfer to Savings Account 1856,Withdrawal - Online Banking Transfer To XXXXXX1856 SAV,50,Debit,Transfer,Transfer,6554 * Member Advantage Checking,,Online Banking Transfer To XXXXXX1856 SAV,false
12/1/23,Transfer From Xxxxxx6554,Deposit - Online Banking Transfer from XXXXXX6554 CK,50,Credit,Transfer,Transfer,1856 * Member Advantage Savings,,Online Banking Transfer from XXXXXX6554 CK,false
12/1/23,Health,SCL HEALTH RSC PB,211.39,Debit,Health & Fitness,Doctor,Chase Freedom,,,false
12/1/23,Patreon,Patreon* Membership,5,Debit,Entertainment,Kyle,Chase Freedom,,,false
12/1/23,Automatic Payment,AUTOMATIC PAYMENT - THANK,616.51,Credit,Transfer,Transfer,Chase Sapphire Preferred,,,false
12/1/23,Walgreens,WALGREENS #1769,56.06,Debit,Health & Fitness,Pharmacy,Chase Sapphire Preferred,,,false
12/1/23,Redemptiondenver,External Withdrawal - redemptiondenver  - redemption,435.5,Debit,Shopping,Tithe,1864 * Member Advantage Checking,,redemptiondenver  - redemption ,false
12/1/23,College Invest Colorado 529,External Withdrawal - Colorado 529 ACH  - CONTRIB,125,Debit,Investments,529,6554 * Member Advantage Checking,,Colorado 529 ACH  - CONTRIB ,false
12/1/23,Apple Credit Card,External Withdrawal - APPLECARD GSBANK  - PAYMENT,70.18,Debit,Transfer,Credit Card Payment,6554 * Member Advantage Checking,,APPLECARD GSBANK  - PAYMENT ,false
11/30/23,Hulu,Hulu 877-8244858 CA,8.69,Debit,Bills & Utilities,Television,Chase Freedom,,,false
11/30/23,College Invest Colorado 529,External Withdrawal - Colorado 529 ACH  - CONTRIB,125,Debit,Investments,529,6554 * Member Advantage Checking,,Colorado 529 ACH  - CONTRIB ,false
11/30/23,Gusto O Pay,External Deposit - GUSTO dr9o - PAY 621534,4131.65,Credit,Income,Paycheck,6554 * Member Advantage Checking,,GUSTO dr9o - PAY 621534 ,false
11/29/23,King Soopers,KING SOOPERS,134.06,Debit,Food & Dining,Groceries,B. BOYD,Business,,false
11/29/23,Sunbutter Direct,SP SUNBUTTER DIRECT,163.96,Debit,Food & Dining,Groceries,Chase Freedom,,,false
11/29/23,The Grateful Gnome,THE GRATEFUL GNOME,15.7,Debit,Food & Dining,Restaurants,Chase Sapphire Preferred,,,false
11/29/23,Amazon,AMZN Mktp US,32.63,Credit,Shopping,Shopping,Chase Freedom,,,false
11/29/23,Amazon,AMZN Mktp US,21.24,Credit,Shopping,Shopping,Chase Freedom,,,false
11/29/23,Amazon,AMZN Mktp US,14.13,Credit,Shopping,Shopping,Chase Freedom,,,false
11/29/23,Amazon,AMZN Mktp US,23.45,Credit,Shopping,Shopping,Chase Freedom,,,false
11/29/23,Amazon,AMZN Mktp US*NR6AB1T03,224.71,Debit,Shopping,Shopping,Chase Freedom,,,false
11/28/23,King Soopers,KING SOOPERS 0724 FUEL,42.75,Debit,Auto & Transport,Gas,Chase Freedom,,,false
11/28/23,Target,TARGET        00018069,146.78,Debit,Gifts & Donations,Gift,Chase Freedom,,,false
11/28/23,Transfer from Venmo,External Deposit - VENMO  - CASHOUT,825,Credit,Transfer,Transfer,1864 * Member Advantage Checking,,VENMO  - CASHOUT ,false
11/27/23,Energy Federation Inc,ENERGY FEDERATION INC,62.31,Debit,Home,Home Improvement,Chase Freedom,,,false
11/26/23,Costco,COSTCO WHSE #0676,147.9,Debit,Shopping,Shopping,Chase Sapphire Preferred,,,false
11/26/23,Harkins Theatres,"HARKINS ARVADA, LLC",6.75,Debit,Entertainment,Movies & DVDs,Chase Sapphire Preferred,,,false
11/26/23,Harkins Theatres,"HARKINS ARVADA, LLC",9.5,Debit,Entertainment,Movies & DVDs,Chase Sapphire Preferred,,,false
11/26/23,Jersey Mike's Subs,JERSEY MIKES 22044,14.12,Debit,Food & Dining,Fast Food,Chase Sapphire Preferred,,,false
11/25/23,Central Market,PY *IZZIO CENTRAL MARKET,8.61,Debit,Food & Dining,Groceries,Chase Sapphire Preferred,,,false
11/25/23,Warwick Denver Hotel,WARWICK DENVER HOTEL F,82.04,Debit,Travel,Hotel,Chase Sapphire Preferred,,,false
11/25/23,Carter's,"carters, Inc.",40.32,Debit,Shopping,Clothing,Chase Freedom,,,false
11/25/23,Allergy Free Baking C,SQ *ALLERGY FREE BAKING C,33.02,Debit,Food & Dining,Groceries,Chase Sapphire Preferred,,,false
11/25/23,Interest Income,Dividend/Interest,1.53,Credit,Income,Interest Income,1864 * Member Advantage Checking,,,false
11/25/23,Interest Income,Dividend/Interest,2.73,Credit,Income,Interest Income,1856 * Member Advantage Savings,,,false
11/24/23,Amazon,AMZN Mktp US*CK4D71LE3,25.25,Debit,Shopping,Shopping,Chase Freedom,,,false
11/24/23,Talulah Jones,TALULAH JONES,56.58,Debit,Shopping,Shopping,Chase Sapphire Preferred,,,false
11/24/23,Mudd House Mercantile,MUDD HOUSE MERCANTILE,20.77,Debit,Food & Dining,Groceries,Chase Sapphire Preferred,,,false
11/24/23,B H Photo,PAYPAL *B H PHOTO,81.61,Debit,Gifts & Donations,Gift,Chase Freedom,,,false
11/24/23,Safeway,SAFEWAY #2246,106.66,Debit,Food & Dining,Groceries,Chase Sapphire Preferred,,,false
11/24/23,Amazon,Amazon.com*XY00D5JY3,12.67,Debit,Shopping,Shopping,Chase Freedom,,,false
11/24/23,Denverparks&recreation,DENVERPARKS&RECREATION,12,Debit,Kids,Kids Activities,Chase Freedom,,,false
11/22/23,Safeway,SAFEWAY #2246,35.57,Debit,Food & Dining,Groceries,Chase Freedom,,,false
11/21/23,Amazon,Amazon.com*DL7Q81YP3,13.24,Debit,Shopping,Shopping,Chase Freedom,,,false
11/21/23,King Soopers,KING SOOPERS,201.42,Debit,Food & Dining,Groceries,B. BOYD,Business,,false
11/21/23,Chase Credit Card,External Withdrawal - CHASE CREDIT CRD  - AUTOPAYBUS,796.86,Debit,Transfer,Credit Card Payment,6554 * Member Advantage Checking,,CHASE CREDIT CRD  - AUTOPAYBUS ,false
11/21/23,The Navigators,External Withdrawal - THE NAVIGATORS 11192023R - DONOR EFT,75,Debit,Gifts & Donations,Tithe,6554 * Member Advantage Checking,,THE NAVIGATORS 11192023R - DONOR EFT ,false
11/20/23,Transfer to Checking Account 1864,Withdrawal - Online Banking Transfer To XXXXXX1864 CK,435.5,Debit,Transfer,Transfer,6554 * Member Advantage Checking,,Online Banking Transfer To XXXXXX1864 CK,false
11/20/23,Transfer From Xxxxxx6554,Deposit - Online Banking Transfer from XXXXXX6554 CK,435.5,Credit,Transfer,Transfer,1864 * Member Advantage Checking,,Online Banking Transfer from XXXXXX6554 CK,false
11/20/23,King Soopers,KING SOOPERS 0724 FUEL,20.94,Debit,Auto & Transport,Gas,Chase Freedom,,,false
11/20/23,Automatic Payment,AUTOMATIC PAYMENT - THANK,796.86,Credit,Transfer,Transfer,B. BOYD,Business,,false
11/20/23,Chase Credit Card,External Withdrawal - CHASE CREDIT CRD  - AUTOPAY,4079.21,Debit,Transfer,Credit Card Payment,6554 * Member Advantage Checking,,CHASE CREDIT CRD  - AUTOPAY ,false
11/19/23,Thai Basil,THAI BASIL,60.15,Debit,Income,Reimbursement,Chase Freedom,,,false
11/19/23,Vail Resorts Management Company,SNOW.COM/VAIL RESORTS SKI,540.95,Debit,Health & Fitness,Sports,Chase Freedom,,,false
11/19/23,Automatic Payment,AUTOMATIC PAYMENT - THANK,4079.21,Credit,Transfer,Transfer,Chase Freedom,,,false
11/18/23,Flyteco Brewing,FLYTECO BREWING,6.4,Debit,Food & Dining,Coffee Shops,Chase Freedom,,,false
11/18/23,Amazon,AMZN Mktp US*8F2GL8OU3,135.72,Debit,Shopping,Shopping,Chase Freedom,,,false
11/18/23,Interest Income,Dividend/Interest,2.02,Credit,Income,Interest Income,6554 * Member Advantage Checking,,,false
11/18/23,Interest Income,Dividend/Interest,2.31,Credit,Income,Interest Income,6546 * Member Advantage Savings,,,false
11/17/23,House of Copa,SQ *HOUSE OF COPA,5.98,Debit,Food & Dining,Restaurants,Chase Freedom,,,false
11/17/23,Redemptiondenver,External Withdrawal - redemptiondenver  - redemption,435.5,Debit,Shopping,Tithe,1864 * Member Advantage Checking,,redemptiondenver  - redemption ,false
11/16/23,Under the Umbrella,UNDER THE UMBRELLA,13.14,Debit,Food & Dining,Fast Food,Chase Sapphire Preferred,,,false
11/16/23,Scholastic,SCHOLASTIC BOOK FAIRS R4,8.14,Debit,Shopping,Books,Chase Freedom,,,false
11/16/23,Pioneers,PIONEERS USA,25,Debit,Gifts & Donations,Tithe,Chase Freedom,,,false
11/16/23,Pioneers,PIONEERS USA,25,Debit,Gifts & Donations,Tithe,Chase Freedom,,,false
11/16/23,King Soopers,KING SOOPERS,127.26,Debit,Food & Dining,Groceries,B. BOYD,Business,,false
11/16/23,Bank of America MasterCard,External Withdrawal - BK OF AMER MC  - ONLINE PMT,164,Debit,Transfer,Credit Card Payment,6554 * Member Advantage Checking,,BK OF AMER MC  - ONLINE PMT ,false
11/15/23,Amazon,AMZN Mktp US,17.87,Credit,Shopping,Shopping,Chase Freedom,,,false
11/15/23,Amazon,AMZN Mktp US,43.51,Credit,Shopping,Shopping,Chase Freedom,,,false
11/15/23,The Grateful Gnome,THE GRATEFUL GNOME,16.25,Debit,Food & Dining,Restaurants,Chase Sapphire Preferred,,,false
11/15/23,Thai Basil,THAI BASIL,28.99,Debit,Income,Reimbursement,Chase Freedom,,,false
11/15/23,King Soopers,KING SOOPERS 0724 FUEL,43.7,Debit,Auto & Transport,Gas,Chase Freedom,,,false
11/15/23,Amazon,AMZN Mktp US*AO9KC1Z93,208.23,Debit,Shopping,Shopping,Chase Freedom,,,false
11/15/23,Gusto O Pay,External Deposit - GUSTO dr9o - PAY 307679,4125.91,Credit,Income,Paycheck,6554 * Member Advantage Checking,,GUSTO dr9o - PAY 307679 ,false
11/14/23,Strong Towns Member,STRONG TOWNS MEMBER,5.7,Debit,Entertainment,Kyle,Chase Sapphire Preferred,,,false
11/14/23,Amazon,Amazon.com*F34JF58C3,47.3,Debit,Shopping,Shopping,Chase Freedom,,,false
11/14/23,King Soopers,KING SOOPERS 0029,75.67,Debit,Food & Dining,Groceries,Chase Freedom,,,false
11/14/23,Amazon,AMZN Mktp US*BB75N34T3,10.87,Debit,Shopping,Shopping,Chase Freedom,,,false
11/14/23,Amazon,AMZN Mktp US*169DY3B73,40.42,Debit,Shopping,Shopping,Chase Freedom,,,false
11/13/23,Wells Fargo Credit Card,External Withdrawal - WF Credit Card  - AUTO PAY,85.76,Debit,Transfer,Credit Card Payment,6554 * Member Advantage Checking,,WF Credit Card  - AUTO PAY ,false
11/13/23,Expensify,"External Deposit - Outer Labs, Inc.  - Expensify",203.7,Credit,Income,Reimbursement,6554 * Member Advantage Checking,,"Outer Labs, Inc.  - Expensify ",false
11/12/23,Denver Pay by,DENVER PAY BY PHONE ME,0.5,Debit,Bills & Utilities,Bills & Utilities,Chase Freedom,,,false
11/11/23,Amazon,AMZN Mktp US,41.34,Credit,Shopping,Shopping,Chase Freedom,,,false
11/11/23,Amazon,AMZN Mktp US,21.75,Credit,Shopping,Shopping,Chase Freedom,,,false
11/11/23,H&M,HM.COM,163.17,Credit,Shopping,Clothing,Chase Freedom,,,false
11/11/23,H&M,H&M0178,7.61,Debit,Shopping,Clothing,Chase Sapphire Preferred,,,false
11/11/23,Safeway,SAFEWAY #2246,33.7,Debit,Food & Dining,Groceries,Chase Freedom,,,false
11/11/23,Safeway,SAFEWAY #2246,9.98,Debit,Food & Dining,Groceries,Chase Freedom,,,false
11/10/23,Amazon,Amazon.com*ZC1KV29E3,13,Debit,Shopping,Shopping,Chase Freedom,,,false
11/10/23,Amazon,Amazon.com*2H9Q26463,14.7,Debit,Shopping,Shopping,Chase Freedom,,,false
11/10/23,College Invest Colorado 529,External Withdrawal - Colorado 529 ACH  - CONTRIB,50,Debit,Investments,529,6554 * Member Advantage Checking,,Colorado 529 ACH  - CONTRIB ,false
11/10/23,Zelle Transfer,Transfer Withdrawal -  Zelle To Pat Schonberger +1-800-233-2328,579.96,Debit,Transfer,Transfer,6554 * Member Advantage Checking,, Zelle To Pat Schonberger +1-800-233-2328 ,false
11/9/23,Amazon,AMZN Mktp US*3T8ET5BB3,172.62,Debit,Shopping,Shopping,Chase Freedom,,,false
11/9/23,Amazon,AMZN Mktp US*YQ8D39DF3,10.06,Debit,Shopping,Shopping,Chase Freedom,,,false
11/9/23,Denverfamilymedicine,PHR*DenverFamilyMedicine,55,Debit,Health & Fitness,Doctor,Chase Freedom,,,false
11/8/23,King Soopers,KING SOOPERS,186.02,Debit,Food & Dining,Groceries,B. BOYD,Business,,false
11/8/23,The Grateful Gnome,THE GRATEFUL GNOME,15.7,Debit,Food & Dining,Restaurants,Chase Sapphire Preferred,,,false
11/8/23,Honey Hill Cafe,SQ *HONEY HILL CAFE,12.02,Debit,Food & Dining,Food & Dining,Chase Freedom,,,false
11/8/23,Kohl's,WWW.KOHLS.COM #0873,76.44,Debit,Shopping,Shopping,Chase Freedom,,,false
11/7/23,Store,05 JPM STORE,14,Debit,Auto & Transport,Service & Parts,Chase Freedom,,,false
11/7/23,King Soopers,KING SOOPERS 0724 FUEL,42.23,Debit,Auto & Transport,Gas,Chase Sapphire Preferred,,,false
11/7/23,Cityofdenverwast,CITYOFDENVERWAST,39,Debit,Bills & Utilities,Utilities,Chase Freedom,,,false
11/7/23,Transfer to Venmo,External Withdrawal - VENMO  - PAYMENT,100,Debit,Transfer,Transfer,1864 * Member Advantage Checking,,VENMO  - PAYMENT ,false
11/6/23,King Soopers,KING SOOPERS,32.93,Debit,Food & Dining,Groceries,B. BOYD,Business,,false
11/6/23,Urban Autocare N High,URBAN AUTOCARE - N HIGH S,311.51,Debit,Auto & Transport,Gas,Chase Freedom,,,false
11/6/23,Transfer to Checking Account 1864,Withdrawal - Online Banking Transfer To XXXXXX1864 CK,435.5,Debit,Transfer,Transfer,6554 * Member Advantage Checking,,Online Banking Transfer To XXXXXX1864 CK,false
11/6/23,Transfer From Xxxxxx6554,Deposit - Online Banking Transfer from XXXXXX6554 CK,435.5,Credit,Transfer,Transfer,1864 * Member Advantage Checking,,Online Banking Transfer from XXXXXX6554 CK,false
11/4/23,thredUP,THREDUP,136.68,Debit,Shopping,Shopping,Chase Freedom,,,false
11/4/23,King Soopers,KING SOOPERS,56.07,Debit,Food & Dining,Groceries,B. BOYD,Business,,false
11/4/23,Safeway,SAFEWAY #0885,51.98,Debit,Food & Dining,Groceries,Chase Freedom,,,false
11/4/23,Flyteco Brewing,FLYTECO BREWING,3.84,Debit,Food & Dining,Coffee Shops,Chase Freedom,,,false
11/4/23,Sprouts Farmers Market,SPROUTS FARMERS MAR,11.96,Debit,Food & Dining,Groceries,Chase Freedom,,,false
11/3/23,Ac Pizza Tennyson,AC DBC FS PIZZA TENNYSON,19.21,Debit,Food & Dining,Food & Dining,Chase Sapphire Preferred,,,false
11/3/23,Office Max,OFFICEMAX/DEPOT 6148,20.87,Debit,Business Services,Office Supplies,Chase Freedom,,,false
11/3/23,Chco Online Mychart,CHCO ONLINE MYCHART PR,238.53,Debit,Health & Fitness,Doctor,Chase Freedom,,,false
11/3/23,Redemptiondenver,External Withdrawal - redemptiondenver  - redemption,435.5,Debit,Shopping,Tithe,1864 * Member Advantage Checking,,redemptiondenver  - redemption ,false
11/3/23,American Express Credit Card,External Withdrawal - AMEX EPAYMENT AM - ACH PMT,78,Debit,Transfer,Credit Card Payment,6554 * Member Advantage Checking,,AMEX EPAYMENT AM - ACH PMT ,false
11/2/23,Canva,CANVA* I03957-6287352,44,Debit,Business Services,Business Services,Chase Freedom,,,false
11/2/23,Vanguard,External Withdrawal - VANGUARD BUY INDIVIDUAL BUY - INVESTMENT,342,Debit,Investments,Retirement,6554 * Member Advantage Checking,,VANGUARD BUY INDIVIDUAL BUY - INVESTMENT ,false
11/2/23,Chase Credit Card,External Withdrawal - CHASE CREDIT CRD  - AUTOPAY,302.73,Debit,Transfer,Credit Card Payment,6554 * Member Advantage Checking,,CHASE CREDIT CRD  - AUTOPAY ,false
11/2/23,Vanguard,External Withdrawal - VANGUARD BUY INDIVIDUAL BUY - INVESTMENT,300,Debit,Investments,Retirement,6554 * Member Advantage Checking,,VANGUARD BUY INDIVIDUAL BUY - INVESTMENT ,false
11/2/23,Xcel Energy,External Withdrawal - XCEL ENERGY-PSCO  - XCELENERGY,87.88,Debit,Bills & Utilities,Utilities,6554 * Member Advantage Checking,,XCEL ENERGY-PSCO  - XCELENERGY ,false
11/1/23,Apple,APPLE.COM/BILL,10.87,Debit,Entertainment,Entertainment,Chase Freedom,,,false
11/1/23,Amazon,AMZN Mktp US*ST3P95T13,24.16,Debit,Shopping,Shopping,Chase Freedom,,,false
11/1/23,Alipayusinc,PAYPAL *ALIPAYUSINC,38.51,Debit,Shopping,Kyle,Chase Freedom,,,false
11/1/23,Transfer to Savings Account 1856,Withdrawal - Online Banking Transfer To XXXXXX1856 SAV,50,Debit,Transfer,Transfer,6554 * Member Advantage Checking,,Online Banking Transfer To XXXXXX1856 SAV,false
11/1/23,Transfer From Xxxxxx6554,Deposit - Online Banking Transfer from XXXXXX6554 CK,50,Credit,Transfer,Transfer,1856 * Member Advantage Savings,,Online Banking Transfer from XXXXXX6554 CK,false
11/1/23,Health,SCL HEALTH RSC PB,211.39,Debit,Health & Fitness,Doctor,Chase Freedom,,,false
